path,HIG,EXO,TOP,SUS,SMP,EXO,BPH,B2G,HIN,TRK,JME,MUO,EGM,TAU,BTV,PF,AlCa,DPG,TSG,Owners,online,validation,Rate,Pure Rate,PS,stream,dataset,L1 seed
HLT_CaloMET300_NotCleaned_v,,,,,,,,,,,,,,,,,,,,0,yes,,2.04,0,4,PhysicsHadronsTaus,MET,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETM150 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET250_NotCleaned_v,,,,,,,,,,,,,,,,,,,,0,yes,,1.63,0,8,PhysicsHadronsTaus,MET,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETM150 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET110_NotCleaned_v,,,,,,,,,,,,,,,,,,,,0,yes,,1.63,0,128,PhysicsHadronsTaus,MET,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETM150 OR L1_ETMHF120 OR L1_ETMHF150
HLT_CaloMET100_NotCleaned_v,,,,,,,,,,,,,,,,,,,,0,yes,,3.26,0,128,PhysicsHadronsTaus,MET,L1_ETMHF100 OR L1_ETMHF110 OR L1_ETM150 OR L1_ETMHF120 OR L1_ETMHF150
MC_ReducedIterativeTracking_v,,,,,,,,,,todo,,,,,,,,,MC,2,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_PFMHT_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_PFMET_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_PFHT_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_PFBTagDeepJet_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_PFBTagDeepCSV_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_IsoMu_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
MC_Ele5_WPTight_Gsf_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_SingleEG8er2p5
MC_Ele15_Ele10_CaloIdL_TrackIdL_IsoVL_DZ_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_SingleEG8er2p5
MC_DoubleMuNoFiltersNoVtx_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_DoubleMu0
MC_DoubleMu_TrkIsoVVL_DZ_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_DoubleMu0
MC_DoubleEle5_CaloIdL_MW_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_SingleEG8er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1
MC_Diphoton10_10_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass10_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,L1_SingleEG8er2p5
MC_CaloMHT_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_CaloMET_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_CaloMET_JetIdCleaned_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_CaloHT_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_CaloBTagDeepCSV_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK8TrimPFJets_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK8PFJets_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK8PFHT_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK8CaloHT_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK4PFJets_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK4CaloJetsFromPV_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
MC_AK4CaloJets_v,,,,,,,,,,,,,,,,,,,MC,1,no,,0,0,0,PhysicsCommissioning,MonteCarlo,(none)
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,todo,,todo,todo,todo,,,todo,,,,,,,,,,,,5,yes,,0.81,0,16,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,todo,,todo,todo,todo,,,todo,,,,,,,,,,,,5,yes,,6.11,1.63,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v,,,,,,,,,,,,,,,todo,,,,,1,yes,,2.85,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepJet_1p5_v,,,,,,,,,,,,,,,todo,,,,,1,yes,,0,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5_v,,,,,,,,,,,,,,,todo,,,,,1,yes,,0,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v,,,,,,,,,,,,,,,todo,,,,,1,yes,,2.44,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5_v,,,,,,,,,,,,,,,todo,,,,,1,yes,,0,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v,,,,todo,,,,,,,,,,,,,,,,1,yes,,0.41,0,5,PhysicsMuons,MuonEG,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v,,,,todo,,,,,,,,,,,,,,,,1,yes,,1.22,0,1,PhysicsMuons,MuonEG,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v,todo,,todo,todo,todo,,,,,,,,,,,,,,,4,yes,,1.22,0.81,1,PhysicsMuons,MuonEG,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5 OR L1_Mu6_DoubleEG12er2p5 OR L1_Mu6_DoubleEG15er2p5
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v,todo,,todo,todo,todo,,,,,,,,,,,,,,,4,yes,,0,0,1,PhysicsMuons,MuonEG,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5 OR L1_Mu6_DoubleEG12er2p5 OR L1_Mu6_DoubleEG15er2p5
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,1.22,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,1.22,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,1.22,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,1.22,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu37_Ele27_CaloIdL_MW_v,,,todo,todo,,,todo,todo,,,,,,,,,,,,4,yes,,2.44,0.81,1,PhysicsMuons,MuonEG,L1_SingleMu25
HLT_Mu27_Ele37_CaloIdL_MW_v,,,todo,,,,,todo,,,,,,,,,,,,2,yes,,2.44,0.41,1,PhysicsMuons,MuonEG,L1_SingleMu25
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v,,,todo,todo,todo,,,todo,,,,,,,,,,,,4,yes,,5.7,2.04,1,PhysicsMuons,MuonEG,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,todo,,todo,todo,todo,,,todo,,,,,,,,,,,,5,yes,,3.26,0,1,PhysicsMuons,MuonEG,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu20NoFiltersNoVtxDisplaced_Photon20_CaloCustomId_v,,todo,,,,,,,,,,,,,,,,,,1,yes,,8.55,5.3,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu17_Photon30_IsoCaloId_v,,,,todo,,,,,,,,,,,,,,,,1,yes,,7.33,4.89,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,,,todo,todo,todo,,,,,,,,,,,,,,,3,yes,,0.81,0,16,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,todo,,todo,todo,todo,,,,,,,,,,,,,,,4,yes,,3.26,0,1,PhysicsMuons,MuonEG,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_DoublePhoton20_v,,,,,,,,,,,,,,,,,,,,0,yes,,8.55,4.89,1,PhysicsMuons,MuonEG,L1_Mu6_DoubleEG12er2p5 OR L1_Mu7_EG20er2p5 OR L1_SingleMu25 OR L1_Mu6_DoubleEG17er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22 OR L1_Mu7_EG23er2p5
HLT_DoubleMu20_7_Mass0to30_Photon23_v,,,,,,,,,,,,,,,,,,,,0,yes,,2.04,0.81,1,PhysicsMuons,MuonEG,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG_v,,,,,,,,,,,,,,,,,,,,0,yes,,0.41,0,30,PhysicsMuons,MuonEG,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DoubleMu20_7_Mass0to30_L1_DM4_v,,,,,,,,,,,,,,,,,,,,0,yes,,0,0,0,PhysicsMuons,MuonEG,L1_DoubleMu4_SQ_OS
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v,todo,,,,todo,,,,,,,,,,,,,,,2,yes,,0.81,0,2,PhysicsMuons,MuonEG,L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_DZ_v,todo,,todo,,todo,,,,,,,,,,,,,,,3,yes,,0,0,1,PhysicsMuons,MuonEG,L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v,,,,todo,,,,,,,,,,,,,,,,1,yes,,5.3,4.48,1,PhysicsMuons,MuonEG,L1_DoubleMu4_SQ_EG9er2p5 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_UncorrectedJetE70_NoBPTX3BX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,L1_SingleJet43er2p5_NotBptxOR_3BX OR L1_SingleJet46er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE60_NoBPTX3BX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,L1_SingleJet43er2p5_NotBptxOR_3BX OR L1_SingleJet46er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE30_NoBPTX3BX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,(L1_SingleJet20er2p5_NotBptxOR) AND (L1_SingleJet20er2p5_NotBptxOR_3BX)
HLT_UncorrectedJetE30_NoBPTX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,L1_SingleJet20er2p5_NotBptxOR
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu10_NoVertex_NoBPTX3BX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,80,PhysicsCommissioning,NoBPTX,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu10_NoVertex_NoBPTX_v,,todo,,,,todo,,,,,,,,,,,,,,2,yes,,0,0,1,PhysicsCommissioning,NoBPTX,L1_SingleMuOpen_NotBptxOR
HLT_CDC_L2cosmic_5p5_er1p0_v,,,,,,,,,,,,,,,,,todo,,,1,yes,,4.07,3.26,3,PhysicsCommissioning,NoBPTX,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142
HLT_CDC_L2cosmic_10_er1p0_v,,,,,,,,,,,,,,,,,todo,,,1,yes,,4.89,4.48,1,PhysicsCommissioning,NoBPTX,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142
HLT_OnlineMonitorGroup_v,,,,,,,,,,,,,,,,,,,DQM,1,yes,,,,1,DQM,OnlineMonitor,(none)
HLT_Mu9_IP6_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP5_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP4_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP3_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP0_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP6_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP5_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP3_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu7_IP4_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu12_IP6_part0_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH1,ParkingBPH1,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP6_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP5_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP4_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP6_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP5_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP3_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu7_IP4_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu12_IP6_part1_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH2,ParkingBPH2,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP6_part2_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH3,ParkingBPH3,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP5_part2_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH3,ParkingBPH3,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu9_IP4_part2_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH3,ParkingBPH3,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
HLT_Mu8_IP6_part2_v,,,,,,,todo,,,,,,,,,,,,,1,yes,,,,0,ParkingBPH3,ParkingBPH3,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu18er1p5 OR L1_SingleMu14er1p5 OR L1_SingleMu12er1p5 OR L1_SingleMu10er1p5 OR L1_SingleMu9er1p5 OR L1_SingleMu8er1p5 OR L1_SingleMu7er1p5 OR L1_SingleMu6er1p5
